tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz
70.29110086400416,34.42843703565009,738.0808830947082,1.320655839678969,2.4936640055001025,2.772097070262221
70.29149467436545,34.429542590426294,738.0809800221332,1.3200554407516834,2.492792541467903,2.77346061314224
70.29217607351087,34.43156226387331,738.0810987859512,1.319785454554096,2.49201235749258,2.7723438338783435
70.29273579860887,34.43332029683128,738.0811817572599,1.3201678067998746,2.4912111930841494,2.7694202848901983
70.29303637029534,34.4359086886016,738.0814109727982,1.3205351846774296,2.4910403822894294,2.7671744137175223
70.29337912467454,34.43865071612308,738.0816534018766,1.3214011799018286,2.4908770529443323,2.766612084562113
70.29378538658999,34.44147325354635,738.0819585822369,1.3222453948521653,2.4911610286021513,2.764462820400789
70.29419469756088,34.445383779417924,738.0824183148344,1.322122690199488,2.4918990499313245,2.762506118915868
70.29466097980878,34.449885636463016,738.0829815165744,1.321982114077636,2.4931177130717157,2.7611508751680915
70.29523891060514,34.45426920341652,738.0836625563531,1.3217037837990875,2.4947849255042467,2.761404191865929
70.295850232411,34.45877367580162,738.0843501084689,1.3215358814135139,2.496475104927036,2.761771754096194
70.29653457382094,34.4639733394946,738.0851142495028,1.32076934187928,2.498653495080856,2.7566566024773493
70.297169578948,34.468692321176114,738.0858959589785,1.319564342442766,2.5011068863810175,2.752934126022742
70.29762031877291,34.473612909822236,738.0867023857066,1.3181481561916455,2.503741721731067,2.75045790490621
70.2983644687984,34.477009151869524,738.087416954734,1.316994374546563,2.5061331182691786,2.7502068516291454
70.2993808009033,34.480301721127525,738.0880028212998,1.3157847283671642,2.5084724255887094,2.7488315262261462
70.30037913974428,34.48358546880551,738.0883997593714,1.3149287666050644,2.510429121885001,2.7474722353181327
70.3006430621002,34.48484805321007,738.0886351589176,1.3147529902224253,2.512175446680887,2.747772618953321
70.3006880396589,34.48496324389785,738.0886702247958,1.3149043060629162,2.5133396303805875,2.7477695360739314
70.30089809537127,34.4856544495281,738.0886483600526,1.31512107278823,2.514542509748483,2.74621874540972
