tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz
-33.85350543815293,184.76144379999286,586.2240810342917,-0.3041140234279295,0.05333102344945379,2.3188096522086203
-33.85378338694069,184.76089035793157,586.2243197738774,-0.30468121032737594,0.053592250522446934,2.3204010475528962
-33.854090514838475,184.76028624518653,586.2245407956274,-0.30549325920927456,0.05405749520125297,2.3218943674545116
-33.85452796702483,184.76093175510368,586.2247096302817,-0.3061425157622004,0.054663362231324314,2.318721347882648
-33.854971992381394,184.76161313672557,586.2249922801893,-0.3071868297709403,0.05578217102955428,2.315386008760859
-33.85434281398803,184.76227369487083,586.2252056320738,-0.30818063308847854,0.05681731551146263,2.3125536908342648
-33.853708912439416,184.762908478499,586.2253372038637,-0.3087099399374838,0.05762333543797486,2.3097939106736214
-33.85307041500263,184.76351818049514,586.2253891947611,-0.30865895525918446,0.058256518546181205,2.307088809811532
-33.85314043345197,184.76320194518433,586.2254433515669,-0.30858474089164367,0.05853568954744048,2.3073731547151852
-33.853214233248835,184.76290634745308,586.2255629885765,-0.30897031273672027,0.05879750401903764,2.307663030230668
-33.85315053829,184.762346159082,586.2255764804466,-0.3086387665701036,0.05883310239540092,2.308583816500984
-33.853029699423885,184.7625447160554,586.2255268430923,-0.30801627776750756,0.05890109640429355,2.3069052578382148
-33.852908102354476,184.76273913475407,586.2254640757053,-0.3071804021641686,0.059028892239931206,2.305207749571793
-33.85197287057306,184.76246094828812,586.2253650820148,-0.30637768103006874,0.05902938869014156,2.306218006738212
-33.85103057630709,184.7621442124795,586.2251437762407,-0.3048091886284332,0.05894277736869362,2.307256020717114
-33.85132605659376,184.762283307277,586.2249667204438,-0.303403045088614,0.05895748667704705,2.3067734460726386
-33.851625594367604,184.7624445487622,586.224859933299,-0.3025025007313914,0.0592145639649822,2.3062139848816536
-33.851928325410725,184.76262321953442,586.2248084469605,-0.30195438653888945,0.05967171473050075,2.3055910553767447
-33.851380813280244,184.76370788438507,586.2246242833135,-0.3010777349732785,0.059817604124591875,2.3031834237913547
-33.85114215711335,184.7635702982206,586.224297730355,-0.29968557354335257,0.05947419082679546,2.3043227599123735
-33.85103915773388,184.76368727297265,586.2240455013166,-0.2989192668585955,0.059103965344539225,2.3049113059018698
-33.850937458275794,184.76381134231912,586.2238157827433,-0.29825994161478353,0.058523000975217385,2.3055667609079205
-33.85123407191511,184.76416912438506,586.2235750989101,-0.2972674019909312,0.05763572322972173,2.305877821914199
-33.852213489238046,184.76374713900123,586.2234141003355,-0.29656179769819896,0.056564578305446714,2.3082017779234167
