tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz
234.58843397471477,187.2601781339658,749.200838017923,-0.21218852754961032,3.595329582294433,2.5047762363925403
234.58819483826048,187.2598300541436,749.2008881883844,-0.21216652774666683,3.5959128107913485,2.506162531017966
234.58794685845098,187.2601474810008,749.20098230331,-0.21254213012256068,3.596589565501532,2.504222003912998
234.58770533476516,187.26047006161133,749.2010970373354,-0.2132590232965943,3.5972222589662715,2.502291648493215
234.58746243730434,187.26079154575575,749.201207384211,-0.2141339444791917,3.5976441573493445,2.5004101909555314
234.58763867824703,187.26128191439176,749.2013445783828,-0.21513753807010322,3.5981214374331913,2.4995544138081427
234.5878094226271,187.2617678954768,749.2014642180649,-0.21615725412589337,3.598540845409279,2.4987120772727907
234.58805567328494,187.2619624281702,749.2015417123696,-0.21704806472163465,3.5988531333572475,2.4977215870684812
234.58847435912375,187.26195152018474,749.2015362852046,-0.21739075825382542,3.598898805855205,2.4977156157166296
234.58888544875148,187.261934548485,749.2015065982026,-0.21749775657796896,3.598801467670767,2.49774286179269
234.58907296897928,187.26210200442938,749.201476019722,-0.2175289100295499,3.5986300058911076,2.4976181811604694
234.5889346808638,187.2626599675384,749.2014633404216,-0.21778621716836047,3.598551243534589,2.49532584441878
234.58896787638187,187.26291184884693,749.201452646105,-0.21781083963259842,3.5986050074323814,2.494913734191339
234.58878472975144,187.26265547717594,749.201471383915,-0.21756067967533196,3.5988174057501383,2.496020811428871
234.58861361232624,187.26240870791736,749.2015285392155,-0.2172836575736309,3.599177236438677,2.4970935728069863
234.5886468139196,187.262431422819,749.2016002990341,-0.21741110827799284,3.5996648210541093,2.4966351958755792
234.58868089500973,187.26245483978568,749.201674867679,-0.2176449023953288,3.6001493418405306,2.496177540293388
234.58863315095388,187.26276466125123,749.2017714010678,-0.21788491066615248,3.6007207875927936,2.49587273234359
234.5882575653034,187.2631200240421,749.2019141025606,-0.21839469874984616,3.601515480496106,2.4959949188230213
234.58788879646548,187.26348082871058,749.202078575382,-0.2190905919407936,3.602501105950608,2.4960727233107662
234.58777145749485,187.263168864203,749.2022522128916,-0.21993601462298223,3.6035956139971463,2.4966693527403905
234.5876458812335,187.2628503240626,749.2023995432268,-0.22076735838921818,3.6044884071917758,2.49731287102872
234.58777768438358,187.26287445525048,749.2024775529054,-0.22165854427374582,3.6051954292736768,2.4975081949395714
234.58810638571828,187.26339131841428,749.2024640311379,-0.22257851001489637,3.6056022972886024,2.4962173640227023
234.58823366026485,187.263955307896,749.202399349348,-0.2233883237555552,3.6058346476952745,2.4946436786356503
